기준년월,지역코드,통합시군구코드,지원센터코드,기부자구분코드,기부사업장종류코드,기부자명,기부금액,기부건수,기부자수
201602,부산,연제구,S02501,기업(개인사업자),"식품제조,가공업",아태물류,10000000.0,3,1
201602,부산,연제구,S02501,기업(개인사업자),"식품제조,가공업",빵장수 단팥빵(연제시청점),2448000.0,13,1
201602,부산,연제구,S02501,기업(개인사업자),"식품제조,가공업",DH SEAFOOD(주),5400000.0,1,1
201602,부산,연제구,S02501,기업(개인사업자),"식품 도,소매업",(주)황금밭유통,4015000.0,2,1
201602,부산,연제구,S02501,기업(개인사업자),"식품 도,소매업",경복유통,16948800.0,1,1
201602,부산,연제구,S02501,기업(개인사업자),"식품 도,소매업",고고커피,2044350.0,2,1
201602,부산,연제구,S02501,기업(개인사업자),"식품 도,소매업",부평통상,1597000.0,6,1
201602,부산,연제구,S02501,기업(개인사업자),"식품 도,소매업",이마트트레이더스 서면점,1219460.0,4,1
201602,부산,연제구,S02501,기업(개인사업자),"식품 도,소매업",주)코스트코코리아,26266950.0,2,1
201602,부산,중구,S02601,기업(개인사업자),"즉석판매,제조가공업",파리바게뜨 대청점,1289910.0,27,1
201602,부산,중구,S02601,기업(개인사업자),"식품제조,가공업",파리바게뜨 중앙역점,268100.0,4,1
201602,부산,중구,S02601,기업(개인사업자),"식품제조,가공업",프랑가스트,7819900.0,28,1
201602,부산,중구,S02601,기업(개인사업자),"즉석판매,제조가공업",파리바게뜨 광복점,815310.0,8,1
201602,부산,중구,S02601,기업(개인사업자),"즉석판매,제조가공업",파리바게뜨 남포점,1078840.0,16,1
201602,부산,중구,S02601,단체,"즉석판매,제조가공업",파리바게뜨 자갈치점,228530.0,8,1
201602,부산,중구,S02601,개인,"식품 도,소매업",개인기부자,1511800.0,4,1
201602,부산,서구,S02701,기업(개인사업자),"식품 도,소매업",파리바게트 부산역사점,6202000.0,7,1
201602,부산,서구,S02701,기업(개인사업자),"식품 도,소매업",파리바게트 충무동점,160400.0,4,1
201602,부산,서구,S02701,기업(개인사업자),식품 접객업,새벽찬,142560.0,1,1
201602,부산,서구,S02701,기업(개인사업자),식품 접객업,송도파리바게트,134500.0,2,1
201602,부산,서구,S02701,단체,"즉석판매,제조가공업",파리바게트(동대신점),1292900.0,6,1
201602,부산,서구,S02701,기업(개인사업자),"식품제조,가공업",비비큐대신점,340000.0,1,1
201602,부산,서구,S02701,기업(개인사업자),"식품제조,가공업",시민제과,433200.0,1,1
201602,부산,서구,S02701,기업(개인사업자),"식품제조,가공업",파리바게트 아미동점,570200.0,7,1
201602,부산,동구,S02801,기업(개인사업자),"식품제조,가공업",팡도르 제과점,182000.0,1,1
201602,부산,동구,S02801,개인,"즉석판매,제조가공업",개인기부자,290700.0,15,1
201602,부산,동구,S02801,단체,"즉석판매,제조가공업",루반도르 제과점,1434000.0,16,1
201602,부산,동구,S02801,단체,"즉석판매,제조가공업",(주) 롯데리아 크리스피크림 서면점,661685.0,23,1
201602,부산,동구,S02801,기업(개인사업자),"즉석판매,제조가공업",파리바게뜨 부산범냇골점,2159000.0,20,1
201602,부산,동구,S02801,기업(개인사업자),"식품제조,가공업",(주)KT에스테이트,599200.0,16,1
201602,부산,동구,S02801,기업(개인사업자),"식품제조,가공업",뚜레쥬르 부산진역점,497000.0,8,1
201602,부산,동구,S02801,기업(개인사업자),"식품제조,가공업",임준희(파리바게뜨 금융단지점),3455800.0,27,1
201602,부산,영도구,S02901,기업(개인사업자),"즉석판매,제조가공업",(주)롯데리아크리스피크림부산롯데광복점,494748.0,2,1
201602,부산,영도구,S02901,개인,"식품제조,가공업",개인기부자,60000.0,1,1
201602,부산,영도구,S02901,기업(개인사업자),집단 급식소,(주)디앤티토탈서비스,5650000.0,1,1
201602,부산,영도구,S02901,기업(개인사업자),"식품 도,소매업",떡보의하루 영도중구점,330000.0,1,1
201602,부산,영도구,S02901,기업(개인사업자),"식품제조,가공업",경원무역,760000.0,2,1
201602,부산,영도구,S02901,기업(개인사업자),"식품제조,가공업",던킨도너츠(동삼점),162300.0,5,1
201602,부산,영도구,S02901,기업(개인사업자),"식품제조,가공업",서울떡집,1200000.0,4,1
201602,부산,영도구,S02901,기업(개인사업자),"즉석판매,제조가공업",파리바게뜨 영도남항점,2500.0,1,1
201602,부산,부산진구,S03001,기업(개인사업자),"식품제조,가공업",주형환 베이커스,5518700.0,1,1
201602,부산,부산진구,S03001,기업(개인사업자),"즉석판매,제조가공업",겐츠베이커리,2192800.0,1,1
201602,부산,부산진구,S03001,기업(개인사업자),"식품제조,가공업",포숑(롯데백화점),8587200.0,1,1
201602,부산,동래구,S03101,기업(개인사업자),"식품제조,가공업",파리바게트명륜점,530500.0,2,1
201602,부산,동래구,S03101,기업(개인사업자),"식품제조,가공업",한아름푸드,840000.0,2,1
201602,부산,동래구,S03101,기업(개인사업자),"식품제조,가공업",GS25명륜중앙점,126000.0,2,1
201602,부산,동래구,S03101,단체,"즉석판매,제조가공업",마르메종과자점,170000.0,2,1
201602,부산,동래구,S03101,단체,"즉석판매,제조가공업",블랑제리오감,276100.0,6,1
201602,부산,동래구,S03101,단체,"식품제조,가공업",복떡방,86000.0,3,1
201602,부산,동래구,S03101,단체,"식품 도,소매업",도운유통,2050200.0,1,1
201602,부산,동래구,S03101,개인,"식품제조,가공업",개인기부자,4920000.0,2,2
201602,부산,동래구,S03101,기업(개인사업자),"식품 도,소매업",복편미가,246600.0,1,1
201602,부산,동래구,S03101,기업(개인사업자),"식품제조,가공업",권영한(파바온천스카이),1159400.0,3,1
201602,부산,동래구,S03101,기업(개인사업자),"식품제조,가공업",드오네뜨,1324165.0,1,1
201602,부산,동래구,S03101,기업(개인사업자),"식품제조,가공업",빚은 부산수안역점,502000.0,2,1
201602,부산,동래구,S03101,기업(개인사업자),"식품제조,가공업",박성룡과자점,1912700.0,2,1
201602,부산,동래구,S03101,기업(개인사업자),"식품제조,가공업",빵장수단팥빵정관점,4892000.0,2,1
201602,부산,동래구,S03101,기업(개인사업자),"식품제조,가공업",코숑과자점(명륜점),841300.0,2,1
201602,부산,동래구,S03101,기업(개인사업자),"식품제조,가공업",충렬상사,3520000.0,2,1
201602,부산,동래구,S03101,기업(개인사업자),"식품제조,가공업",코숑과자점(안락점),822800.0,2,1
201602,부산,동래구,S03101,기업(개인사업자),"식품제조,가공업",파리바게뜨(동래역점),1057000.0,2,1
201602,부산,남구,S03201,기업(개인사업자),"즉석판매,제조가공업",코트도르,881400.0,7,1
201602,부산,남구,S03201,단체,"식품 도,소매업",자연드림,79900.0,3,1
201602,부산,남구,S03201,단체,"즉석판매,제조가공업",파리바게트 경성대점,4800000.0,29,1
201602,부산,남구,S03201,기업(개인사업자),"식품 도,소매업",동명식육식당,700000.0,1,1
201602,부산,남구,S03201,기업(개인사업자),"즉석판매,제조가공업",플라잉스콘,840500.0,26,1
201602,부산,남구,S03201,기업(개인사업자),"즉석판매,제조가공업",파리바게트 성모점,869300.0,20,1
201602,부산,남구,S03201,기업(개인사업자),"즉석판매,제조가공업",파리바게트 대연혁신점,313700.0,12,1
201602,부산,남구,S03201,기업(개인사업자),"즉석판매,제조가공업",파리바게트 대연점,331600.0,8,1
201602,부산,남구,S03201,기업(개인사업자),"즉석판매,제조가공업",이흥용과자점,4172300.0,27,1
201602,부산,남구,S03201,기업(개인사업자),"즉석판매,제조가공업",빵굽는사람들(하나로),336000.0,7,1
201602,부산,남구,S03201,기업(개인사업자),"즉석판매,제조가공업",메츠과자점,492700.0,12,1
201602,부산,남구,S03201,기업(개인사업자),"즉석판매,제조가공업",LG메트로시티 파리바게뜨,756000.0,14,1
201602,부산,북구,S03301,기업(개인사업자),"식품 도,소매업",보성상회,3993600.0,1,1
201602,부산,북구,S03301,단체,"식품제조,가공업",래심,1407800.0,26,1
201602,부산,북구,S03301,단체,"즉석판매,제조가공업",뚜레쥬르(덕천점),937700.0,14,1
201602,부산,북구,S03301,단체,"즉석판매,제조가공업",파리바게트(덕천점)직영,6629300.0,29,1
201602,부산,북구,S03301,단체,"즉석판매,제조가공업",파리바게트(신만덕점)강병민,844000.0,17,1
201602,부산,북구,S03301,단체,"즉석판매,제조가공업",파리바게트(화명대림점)박태숙,1068000.0,14,1
201602,부산,북구,S03301,단체,"즉석판매,제조가공업",파리바게트화명율리점(박태숙),855200.0,18,1
201602,부산,북구,S03301,기업(개인사업자),"식품제조,가공업",마비스 커피,534600.0,14,1
201602,부산,북구,S03301,기업(개인사업자),"식품제조,가공업",미니크로아프레,521800.0,14,1
201602,부산,북구,S03301,기업(개인사업자),"식품제조,가공업",잇브레드(연산자이),1074200.0,23,1
201602,부산,북구,S03301,기업(개인사업자),"식품제조,가공업",프레제(화명점),425100.0,16,1
201602,부산,북구,S03301,기업(개인사업자),"즉석판매,제조가공업",앙브와즈 (최미화),426700.0,15,1
201602,부산,북구,S03301,기업(개인사업자),"즉석판매,제조가공업",자연드림 화명점,417600.0,14,1
201602,부산,북구,S03301,기업(개인사업자),"식품제조,가공업",(주) 오뚜기,434333.0,8,1
201602,부산,북구,S03301,기업(개인사업자),"식품제조,가공업",GS슈퍼(만덕백양),220050.0,15,1
201602,부산,북구,S03301,기업(개인사업자),"식품제조,가공업",더브레드(신만덕),30000.0,1,1
201602,부산,북구,S03301,기업(개인사업자),"즉석판매,제조가공업",파리바게뜨화명도시그린점,1191700.0,29,1
201602,부산,해운대구,S03401,기업(개인사업자),"식품제조,가공업",베이킹타임 재송점,1227200.0,12,1
201602,부산,해운대구,S03401,기업(개인사업자),"식품제조,가공업",브라운커널 해운대점,330000.0,4,1
201602,부산,해운대구,S03401,기업(개인사업자),"식품제조,가공업",빵장수단팥빵,2774000.0,16,1
201602,부산,해운대구,S03401,기업(개인사업자),"식품제조,가공업",스프레드,2180500.0,18,1
201602,부산,해운대구,S03401,기업(개인사업자),"식품제조,가공업",파리바게트 재송점,2134600.0,18,1
201602,부산,해운대구,S03401,기업(개인사업자),"즉석판매,제조가공업",그랑제리 마린시티점,3011300.0,23,1
201602,부산,해운대구,S03401,기업(개인사업자),"식품제조,가공업",파리바게트 해운대수비점,1006800.0,19,1
201602,부산,해운대구,S03401,기업(개인사업자),"즉석판매,제조가공업",파리바게뜨 장산점,194600.0,3,1
201602,부산,해운대구,S03401,단체,"즉석판매,제조가공업",파리바게뜨 좌동,1461300.0,29,1
201602,부산,해운대구,S03401,단체,"식품제조,가공업",파리바게트 장산현대점,3022400.0,27,1
201602,부산,해운대구,S03401,단체,"식품제조,가공업",윤베이커리,1155500.0,14,1
201602,부산,해운대구,S03401,단체,"식품제조,가공업",롤링핀 센텀점,1175800.0,7,1
201602,부산,해운대구,S03401,단체,"식품제조,가공업",라메종드쇼콜라,390000.0,8,1
201602,부산,해운대구,S03401,기업(개인사업자),"식품 도,소매업",자연드림 좌동점,625000.0,21,1
201602,부산,해운대구,S03401,기업(개인사업자),"즉석판매,제조가공업",프럼 준,559500.0,10,1
201602,부산,해운대구,S03401,단체,"식품 도,소매업",파티세리 곽,510000.0,22,1
201602,부산,해운대구,S03401,기업(개인사업자),"즉석판매,제조가공업",파리바게트 반여점,621500.0,17,1
201602,부산,해운대구,S03401,기업(개인사업자),"즉석판매,제조가공업",파리바게트 마린점,380300.0,6,1
201602,부산,해운대구,S03401,기업(개인사업자),"즉석판매,제조가공업",파리바게뜨 해운대센텀점,202700.0,10,1
201602,부산,해운대구,S03401,기업(개인사업자),"식품제조,가공업",S&J 베이커리,328000.0,2,1
201602,부산,해운대구,S03401,기업(개인사업자),"식품제조,가공업",뚜레쥬르 반여점,325700.0,14,1
201602,부산,해운대구,S03401,기업(개인사업자),"식품제조,가공업",뚜레쥬르 장산역점,2265852.0,29,1
201602,부산,해운대구,S03401,기업(개인사업자),"식품제조,가공업",마조아 베이커리,155000.0,3,1
201602,부산,사하구,S03501,기업(개인사업자),"즉석판매,제조가공업",파리바게뜨 당리 점,83000.0,3,1
201602,부산,사하구,S03501,기업(개인사업자),"즉석판매,제조가공업",파리바게뜨 몰운대점,256100.0,14,1
201602,부산,사하구,S03501,단체,"즉석판매,제조가공업",파리바게뜨다대본동점,171100.0,7,1
201602,부산,사하구,S03501,단체,"즉석판매,제조가공업",파리바게뜨 하단오거리점,272300.0,5,1
201602,부산,사하구,S03501,단체,"즉석판매,제조가공업",파리바게뜨 하단역점,135300.0,7,1
201602,부산,사하구,S03501,단체,"즉석판매,제조가공업",파리바게뜨 당리사거리점(입력하지 말것),371400.0,16,1
201602,부산,사하구,S03501,단체,"즉석판매,제조가공업",파리바게뜨 괴정 동양점,1029000.0,18,1
201602,부산,사하구,S03501,기업(개인사업자),식품 접객업,빵내음가득한오후,822700.0,11,1
